id	filename	md5	size	state
19ce4c38-9742-42bf-8b00-6182f03952eb	TCGA-D1-A15X-01A-01-TSA.a499993c-96cd-4517-ad4c-0a4bb86f8e8b.svs	78f2977f92e83838e79bf6bf8deaac2f	197308057	validated
1dc6fe14-67c2-4a89-98a3-6a1722b90a5d	TCGA-FI-A3PX-01A-01-TS1.D9EB834B-E1F0-4E36-88CF-6F1BB076D994.svs	33427112893ab014607b6cb6cefb5209	68343769	validated
2286261e-0c09-4423-a67c-6e4dd057285a	TCGA-AP-A0LS-01A-01-BSA.7ce21d5c-6c2d-4162-bd76-a5c440d42f24.svs	a5d06739ebc06b999170e3a08b3eee64	89360213	validated
37f36297-3507-4519-b026-44bbc57e3182	TCGA-N5-A4RM-01A-01-TSA.752E13BD-8179-4800-A2B8-A48B35354BA1.svs	afa3a1c361e4b4871445e331ea710a9c	186499661	validated
583018b9-c21a-4680-864c-53bed70aed52	TCGA-BS-A0TC-01A-01-TS1.9fe73928-2cfe-4398-8987-3dca33bd29ea.svs	f179d35672b19c1502bb7edd501ca753	81199245	validated
862d7dc9-2e31-4837-a17b-6336d3032185	TCGA-AP-A0LM-01A-01-BSA.613751dc-6a2c-4487-b7da-fc8a0edf1a92.svs	4bdd5f7c0140d37c0090f1d0d0817de0	184661721	validated
9ef7eda4-0f4d-4a19-b17e-9ab3f9206f67	TCGA-D1-A0ZO-01A-01-BS1.5c9ccd64-fe4d-4053-9764-482baf585cde.svs	376e23b2f5b54c1cb894af10b9d771a6	75617915	validated
a2e041aa-49f7-4863-9451-777cfa18ec5e	TCGA-N6-A4VC-11A-01-TSA.171D64CE-9F49-4619-9249-BCB90EF13DEB.svs	dc477a6b931e6e8ef53d26cc639c4489	99353681	validated
c5c50d6a-5b06-4bb6-b84d-1c4bbdae8e5e	TCGA-AX-A2H2-11A-01-TSA.E5B9BE83-5BD6-4397-A563-D12DECD05E93.svs	f9d71efbb7c8b15e7359aa963ae6def5	46306075	validated
dea3d8c6-5e9c-407a-b9a4-c368ce82f140	TCGA-EY-A2OQ-01A-01-TS1.2BB3DD5B-EA1B-48BE-9FD0-BD5714975DC5.svs	21ff6d92303ac5153d98d9792269231d	66868116	validated
e6888334-1f49-4609-871e-63e267b18551	TCGA-AJ-A3BG-01A-01-TS1.FDB1B2A0-9AAD-460C-A874-AA69895C8CC8.svs	378c0b26a7ddb68d5f05a9eafab95d6b	78523868	validated
